"category","medication","combo","search_type","search_term","source_file","Proprietary Name","NDC Package Code","Strength","Dosage Form","Route","Appl. No.","Labeler Name","Product NDC","Nonproprietary Name","Substance Name","Product Type Name","Start Marketing Date","End Marketing Date","Market Category","Package Description","Pharm Class","DEA","Sample Package","Listing Record Certified Through:","qc_missing_fields","qc_sparse","qc_conflict"
"ARBs","AzilsartanChlorthalidone",TRUE,"proprietary","Edarbyclor","AzilsartanChlorthalidone_combo_Edarbyclor_proprietary_raw.csv","Edarbyclor","60631-425-30","40 mg/1,                         25  mg/1","TABLET","ORAL","NDA202331","Azurity Pharmaceuticals, Inc. (formerly Arbor Pharmaceuticals)","60631-425","Azilsartan kamedoxomil and chlorthalidone","AZILSARTAN KAMEDOXOMIL;  CHLORTHALIDONE","HUMAN PRESCRIPTION DRUG","02/01/2013","N/A","NDA","30 TABLET in 1 BOTTLE (60631-425-30)","Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE],  Increased Diuresis [PE],  Thiazide-like Diuretic [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","AzilsartanMedoxomil",FALSE,"nonproprietary","AzilsartanMedoxomil","AzilsartanMedoxomil_nonproprietary_raw.csv","Azilsartan medoxomil","70748-236-06","40 mg/1","TABLET","ORAL","ANDA214489","Lupin Pharmaceuticals, Inc.","70748-236","Azilsartan medoxomil","AZILSARTAN KAMEDOXOMIL","HUMAN PRESCRIPTION DRUG","05/14/2026","N/A","ANDA","30 TABLET in 1 BOTTLE (70748-236-06)","Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","AzilsartanMedoxomil",FALSE,"nonproprietary","AzilsartanMedoxomil","AzilsartanMedoxomil_nonproprietary_raw.csv","Azilsartan medoxomil","70748-237-06","80 mg/1","TABLET","ORAL","ANDA214489","Lupin Pharmaceuticals, Inc.","70748-237","Azilsartan medoxomil","AZILSARTAN KAMEDOXOMIL","HUMAN PRESCRIPTION DRUG","05/14/2026","N/A","ANDA","30 TABLET in 1 BOTTLE (70748-237-06)","Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]","N/A","No","12/31/2027",0,FALSE,FALSE
"ARBs","AzilsartanMedoxomil",FALSE,"proprietary","Edarbi","AzilsartanMedoxomil_Edarbi_proprietary_raw.csv","Edarbi","60631-040-30","40 mg/1","TABLET","ORAL","NDA200796","Azurity Pharmaceuticals, Inc.","60631-040","Azilsartan kamedoxomil","AZILSARTAN KAMEDOXOMIL","HUMAN PRESCRIPTION DRUG","02/01/2013","N/A","NDA","30 TABLET in 1 BOTTLE (60631-040-30)","Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","AzilsartanMedoxomil",FALSE,"proprietary","Edarbi","AzilsartanMedoxomil_Edarbi_proprietary_raw.csv","Edarbi","60631-040-77","40 mg/1","TABLET","ORAL","NDA200796","Azurity Pharmaceuticals, Inc.","60631-040","Azilsartan kamedoxomil","AZILSARTAN KAMEDOXOMIL","HUMAN PRESCRIPTION DRUG","02/01/2017","N/A","NDA","7 TABLET in 1 BOTTLE (60631-040-77)","Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","AzilsartanMedoxomil",FALSE,"proprietary","Edarbi","AzilsartanMedoxomil_Edarbi_proprietary_raw.csv","Edarbi","60631-080-30","80 mg/1","TABLET","ORAL","NDA200796","Azurity Pharmaceuticals, Inc.","60631-080","Azilsartan kamedoxomil","AZILSARTAN KAMEDOXOMIL","HUMAN PRESCRIPTION DRUG","02/01/2013","N/A","NDA","30 TABLET in 1 BOTTLE (60631-080-30)","Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","AzilsartanMedoxomil",FALSE,"proprietary","Edarbi","AzilsartanMedoxomil_Edarbi_proprietary_raw.csv","Edarbi","60631-080-77","80 mg/1","TABLET","ORAL","NDA200796","Azurity Pharmaceuticals, Inc.","60631-080","Azilsartan kamedoxomil","AZILSARTAN KAMEDOXOMIL","HUMAN PRESCRIPTION DRUG","02/01/2017","N/A","NDA","7 TABLET in 1 BOTTLE (60631-080-77)","Angiotensin 2 Receptor Blocker [EPC],  Angiotensin 2 Type 1 Receptor Antagonists [MoA],  Decreased Blood Pressure [PE]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND","62559-640-30","4 mg/1","TABLET","ORAL","NDA020838","ANI Pharmaceuticals, Inc.","62559-640","Candesartan Cilexetil","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","30 TABLET in 1 BOTTLE (62559-640-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND","62559-641-30","8 mg/1","TABLET","ORAL","NDA020838","ANI Pharmaceuticals, Inc.","62559-641","Candesartan Cilexetil","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","30 TABLET in 1 BOTTLE (62559-641-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND","62559-642-30","16 mg/1","TABLET","ORAL","NDA020838","ANI Pharmaceuticals, Inc.","62559-642","Candesartan Cilexetil","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","30 TABLET in 1 BOTTLE (62559-642-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND","62559-642-90","16 mg/1","TABLET","ORAL","NDA020838","ANI Pharmaceuticals, Inc.","62559-642","Candesartan Cilexetil","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","90 TABLET in 1 BOTTLE (62559-642-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND","62559-643-30","32 mg/1","TABLET","ORAL","NDA020838","ANI Pharmaceuticals, Inc.","62559-643","Candesartan Cilexetil","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","30 TABLET in 1 BOTTLE (62559-643-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND","62559-643-90","32 mg/1","TABLET","ORAL","NDA020838","ANI Pharmaceuticals, Inc.","62559-643","Candesartan Cilexetil","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","90 TABLET in 1 BOTTLE (62559-643-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND HCT","62559-650-90","16 mg/1,                         12.5  mg/1","TABLET","ORAL","NDA021093","ANI Pharmaceuticals, Inc.","62559-650","Candesartan Cilexetil and Hydrochlorothiazide","CANDESARTAN CILEXETIL;  HYDROCHLOROTHIAZIDE","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","90 TABLET in 1 BOTTLE (62559-650-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND HCT","62559-651-90","32 mg/1,                         12.5  mg/1","TABLET","ORAL","NDA021093","ANI Pharmaceuticals, Inc.","62559-651","Candesartan Cilexetil and Hydrochlorothiazide","CANDESARTAN CILEXETIL;  HYDROCHLOROTHIAZIDE","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","90 TABLET in 1 BOTTLE (62559-651-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"proprietary | nonproprietary","Atacand | CandesartanCilexetil","CandesartanCilexetil_Atacand_proprietary_raw.csv | CandesartanCilexetil_nonproprietary_raw.csv","ATACAND HCT","62559-652-90","32 mg/1,                         25  mg/1","TABLET","ORAL","NDA021093","ANI Pharmaceuticals, Inc.","62559-652","Candesartan Cilexetil and Hydrochlorothiazide","CANDESARTAN CILEXETIL;  HYDROCHLOROTHIAZIDE","HUMAN PRESCRIPTION DRUG","10/01/2018","N/A","NDA","90 TABLET in 1 BOTTLE (62559-652-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC],  Increased Diuresis [PE],  Thiazide Diuretic [EPC],  Thiazides [CS]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-060-10","32 mg/1","TABLET","ORAL","ANDA209119","Alembic Pharmaceuticals Limited","46708-060","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","06/21/2017","N/A","ANDA","100 TABLET in 1 CARTON (46708-060-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-060-30","32 mg/1","TABLET","ORAL","ANDA209119","Alembic Pharmaceuticals Limited","46708-060","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","06/21/2017","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-060-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-060-90","32 mg/1","TABLET","ORAL","ANDA209119","Alembic Pharmaceuticals Limited","46708-060","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","06/21/2017","N/A","ANDA","90 TABLET in 1 BOTTLE (46708-060-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-341-30","4 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-341","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-341-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-341-90","4 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-341","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (46708-341-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-341-91","4 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-341","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-341-91)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-342-30","8 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-342","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-342-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-342-90","8 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-342","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (46708-342-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-342-91","8 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-342","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-342-91)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-343-30","16 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-343","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (46708-343-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-343-90","16 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-343","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (46708-343-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","46708-343-91","16 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Limited","46708-343","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","1000 TABLET in 1 BOTTLE (46708-343-91)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-060-10","32 mg/1","TABLET","ORAL","ANDA209119","Alembic Pharmaceuticals Inc.","62332-060","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","06/21/2017","N/A","ANDA","100 TABLET in 1 CARTON (62332-060-10)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-060-30","32 mg/1","TABLET","ORAL","ANDA209119","Alembic Pharmaceuticals Inc.","62332-060","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","06/21/2017","N/A","ANDA","30 TABLET in 1 BOTTLE (62332-060-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-060-90","32 mg/1","TABLET","ORAL","ANDA209119","Alembic Pharmaceuticals Inc.","62332-060","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","06/21/2017","N/A","ANDA","90 TABLET in 1 BOTTLE (62332-060-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-341-30","4 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Inc.","62332-341","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (62332-341-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-341-90","4 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Inc.","62332-341","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (62332-341-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-341-91","4 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Inc.","62332-341","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","1000 TABLET in 1 BOTTLE (62332-341-91)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-342-30","8 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Inc.","62332-342","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (62332-342-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-342-90","8 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Inc.","62332-342","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","90 TABLET in 1 BOTTLE (62332-342-90)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-342-91","8 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Inc.","62332-342","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","1000 TABLET in 1 BOTTLE (62332-342-91)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
"ARBs","CandesartanCilexetil",FALSE,"nonproprietary","CandesartanCilexetil","CandesartanCilexetil_nonproprietary_raw.csv","CANDESARTAN CILEXETIL","62332-343-30","16 mg/1","TABLET","ORAL","ANDA210302","Alembic Pharmaceuticals Inc.","62332-343","CANDESARTAN CILEXETIL","CANDESARTAN CILEXETIL","HUMAN PRESCRIPTION DRUG","12/05/2018","N/A","ANDA","30 TABLET in 1 BOTTLE (62332-343-30)","Angiotensin 2 Receptor Antagonists [MoA],  Angiotensin 2 Receptor Blocker [EPC]","N/A","No","12/31/2026",0,FALSE,FALSE
